DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,1996,2047,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,1997,2047,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,1998,2047,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,1999,1916,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2000,1916,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2001,2199,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2002,1579,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2003,1748,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2004,1711,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2005,1500,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2006,3855,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2007,2851,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2008,2401,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2009,2618,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2010,1977,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2011,673,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2012,1008,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2013,979,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2014,916,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2015,616,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2016,502,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2017,425.119,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2018,380.194,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2019,463.494,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08822,2020,463.494,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,1999,3992,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2000,2230,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2001,1914,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2002,1518,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2003,1076,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2004,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2005,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2006,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2007,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2008,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2009,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2010,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2011,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2012,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2013,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2014,645,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2015,15,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2016,15,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2017,14.537,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2018,14.537,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2019,14.537,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,08832,2020,14.537,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,1996,57,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,1997,226,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,1998,79,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,1999,79,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2000,63,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2001,10,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2002,16,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2003,11,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2004,6,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2005,8,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2006,7,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2007,11,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2008,10,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2009,54,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2010,40,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2011,9,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2012,14,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2013,13,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2014,23,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2015,69,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2016,58,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2017,26,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2018,34,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2019,49,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,089,2020,46,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1990,4208,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1991,3808,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1992,16667,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1993,18973,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1994,22572,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1995,23127,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1996,24314,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1997,24980,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1998,23681,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,1999,22389,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2000,21724,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2001,16951,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2002,14740,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2003,17175,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2004,16451,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2005,16106,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2006,17390,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2007,18295,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2008,17134,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2009,13165,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2010,13227,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2011,12132,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2012,12849,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2013,16258,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2014,17037,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2015,16026,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2016,12632,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2017,12182,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2018,12156,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2019,11808,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,09,2020,11142,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1990,4208,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1991,3808,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1992,3539,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1993,3257,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1994,3758,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1995,3845,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1996,4039,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1997,4093,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1998,3906,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,1999,3899,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2000,3805,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2001,2336,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2002,1834,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2003,1555,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2004,1068,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2005,1025,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2006,1931,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2007,2529,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2008,2299,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2009,1821,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2010,2634,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2011,2366,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2012,2418,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2013,2705,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2014,2560,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2015,2309,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2016,2276,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2017,2048,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2018,2175,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2019,2018,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0921,2020,1925,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1992,13128,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1993,15716,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1994,18814,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1995,19282,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1996,20275,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1997,20887,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1998,19775,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,1999,18490,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2000,17919,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2001,14615,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2002,12906,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2003,15620,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2004,15383,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2005,15081,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2006,15459,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2007,15766,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2008,14835,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2009,11344,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2010,10593,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2011,9766,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2012,10431,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2013,13553,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2014,14477,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2015,13717,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2016,10356,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2017,10134,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2018,9981,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2019,9790,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,0924,2020,9217,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1992,2890,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1993,3641,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1994,4601,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1995,5814,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1996,6660,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1997,5749,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1998,5306,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,1999,6203,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2000,5729,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2001,3475,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2002,2332,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2003,5033,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2004,5604,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2005,7251,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2006,5681,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2007,7454,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2008,8395,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2009,2607,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2010,4807,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2011,3574,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2012,2941,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2013,7601,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2014,6607,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2015,6760,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2016,3285,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2017,3929,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2018,3355,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2019,2923,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2020,2744,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,101,2021,5341,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1990,40179,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1991,39443,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1992,26108,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1993,27228,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1994,28207,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1995,28156,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1996,12899,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1997,13885,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1998,11653,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,1999,5818,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2000,4009,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2001,11395,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2002,9474,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2003,1523,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2004,1350,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2005,1173,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2006,3247,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2007,2006,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2008,1659,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2009,1214,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2010,3637,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2011,2684,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2012,1079,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2013,527,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2014,578,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2015,1110,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2016,960,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2017,864,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2018,385,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2019,912,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,12,2020,1036,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1990,40179,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1991,39443,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1992,26108,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1993,27228,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1994,28207,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1995,28156,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1996,12899,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1997,13885,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1998,11653,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,1999,5818,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2000,4009,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2001,11395,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2002,9474,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2003,1523,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2004,1350,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2005,1173,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2006,3247,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2007,2006,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2008,1659,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2009,1214,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2010,3637,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2011,2684,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2012,1079,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2013,527,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2014,578,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2015,1110,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2016,960,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2017,864,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2018,385,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2019,912,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,121,2020,1036,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1990,40179,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1991,39443,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1992,26108,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1993,27228,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1994,28207,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1995,28156,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1996,12899,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1997,13885,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1998,11653,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,1999,5818,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2000,4009,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2001,11395,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2002,9474,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2003,1523,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2004,1350,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2005,1173,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2006,3247,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2007,2006,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2008,1659,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2009,1214,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2010,3637,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2011,2684,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2012,1079,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2013,527,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2014,578,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2015,1110,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2016,960,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2017,864,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2018,385,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2019,912,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,1211,2020,1036,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1990,63028,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1991,64162,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1992,64274,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1993,64393,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1994,66334,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1995,69214,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1996,72392,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,0371,GA,1997,74742,0,TJ,A
